verse_key,surah_number,surah_name_ar,ayah_number,verified_end_page,verified_end_x,verified_end_y,stored_page,stored_end_x,stored_end_y,endpoint_status,endpoint_status_ar,stored_nearest_verified_verse,same_page_distance_px,nearest_marker_distance_px,start_status,start_status_ar,requires_endpoint_fix,requires_start_geometry_fix,notes_ar
37:167,37,الصافات,167,452,625.5,907.0,452,625.5,906.5,CORRECT,مطابق,37:167,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
37:169,37,الصافات,169,452,627.0,1025.0,452,627.0,1024.5,CORRECT,مطابق,37:169,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
37:173,37,الصافات,173,452,640.25,1260.25,452,640.5,1260.0,CORRECT,مطابق,37:173,0.35,0.35,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
37:181,37,الصافات,181,452,645.0,1730.5,452,645.0,1730.0,CORRECT,مطابق,37:181,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
38:3,38,ص,3,453,167.5,433.75,453,167.5,433.0,CORRECT,مطابق,38:3,0.75,0.75,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
38:13,38,ص,13,453,212.25,1495.0,453,212.0,1494.5,CORRECT,مطابق,38:13,0.56,0.56,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
38:24,38,ص,24,454,48.5,1256.5,454,95.5,1253.0,NON_AYAH_SYMBOL_OR_BAD_CENTER,رمز غير علامة آية أو مركز غير صحيح,38:24,47.13,47.13,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,True,False,مرجح: التقط رمز السجدة بدل دائرة رقم الآية
38:25,38,ص,25,454,48.5,1374.25,454,48.5,1256.0,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,38:24,118.25,0.5,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 38:24
38:26,38,ص,26,454,48.5,1727.75,454,49.0,1374.0,MISASSIGNED_TO_OTHER_AYAH,منسوب إلى علامة آية أخرى,38:25,353.75,0.56,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,True,True,الموضع المخزن أقرب إلى 38:25
38:29,38,ص,29,455,906.0,549.75,455,906.0,549.5,CORRECT,مطابق,38:29,0.25,0.25,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
38:31,38,ص,31,455,336.0,665.0,455,336.0,664.5,CORRECT,مطابق,38:31,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
38:36,38,ص,36,455,228.0,1255.5,455,228.0,1255.0,CORRECT,مطابق,38:36,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
38:44,38,ص,44,456,768.0,312.5,456,768.0,312.0,CORRECT,مطابق,38:44,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
38:47,38,ص,47,456,365.0,548.0,456,365.0,547.5,CORRECT,مطابق,38:47,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
38:56,38,ص,56,456,478.0,1255.0,456,478.0,1255.0,CORRECT,مطابق,38:56,0.0,0.0,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
38:61,38,ص,61,456,40.75,1726.75,456,41.0,1726.5,CORRECT,مطابق,38:61,0.35,0.35,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
38:66,38,ص,66,457,216.5,433.5,457,217.0,433.0,CORRECT,مطابق,38:66,0.71,0.71,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
38:87,38,ص,87,458,568.5,307.75,458,568.5,307.5,CORRECT,مطابق,38:87,0.25,0.25,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
39:1,39,الزمر,1,458,307.5,666.0,458,308.0,666.0,CORRECT,مطابق,39:1,0.5,0.5,SURAH_HEADER_GAP_INCLUDED,بداية السورة تضم فاصل العنوان والبسملة ضمن منطقة الآية,False,True,يجب أن تبدأ المنطقة بعد عنوان السورة/البسملة
39:5,39,الزمر,5,458,40.0,1722.5,458,40.0,1722.0,CORRECT,مطابق,39:5,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
39:8,39,الزمر,8,459,42.5,1137.75,459,42.5,1137.0,CORRECT,مطابق,39:8,0.75,0.75,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
39:9,39,الزمر,9,459,399.0,1491.75,459,399.0,1491.5,CORRECT,مطابق,39:9,0.25,0.25,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
39:17,39,الزمر,17,460,859.0,908.25,460,859.0,908.0,CORRECT,مطابق,39:17,0.25,0.25,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
39:19,39,الزمر,19,460,40.5,1143.0,460,40.5,1142.5,CORRECT,مطابق,39:19,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
39:20,39,الزمر,20,460,162.0,1378.75,460,162.0,1378.0,CORRECT,مطابق,39:20,0.75,0.75,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
39:23,39,الزمر,23,461,543.5,659.75,461,543.5,659.0,CORRECT,مطابق,39:23,0.75,0.75,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
39:25,39,الزمر,25,461,832.5,1013.25,461,833.0,1013.0,CORRECT,مطابق,39:25,0.56,0.56,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
39:34,39,الزمر,34,462,46.0,429.25,462,45.5,429.0,CORRECT,مطابق,39:34,0.56,0.56,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
39:35,39,الزمر,35,462,391.5,665.0,462,391.5,664.5,CORRECT,مطابق,39:35,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
39:40,39,الزمر,40,462,46.5,1726.5,462,46.0,1726.0,CORRECT,مطابق,39:40,0.71,0.71,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
39:53,39,الزمر,53,464,741.0,1252.25,464,741.0,1252.0,CORRECT,مطابق,39:53,0.25,0.25,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
39:59,39,الزمر,59,465,756.5,431.25,465,757.0,431.0,CORRECT,مطابق,39:59,0.56,0.56,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
39:61,39,الزمر,61,465,713.5,785.0,465,713.5,784.5,CORRECT,مطابق,39:61,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
39:69,39,الزمر,69,466,47.0,431.5,466,47.0,431.0,CORRECT,مطابق,39:69,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
39:70,39,الزمر,70,466,47.0,549.0,466,47.0,548.5,CORRECT,مطابق,39:70,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
39:71,39,الزمر,71,466,47.0,1021.0,466,47.0,1020.5,CORRECT,مطابق,39:71,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
39:72,39,الزمر,72,466,765.0,1256.75,466,765.0,1256.5,CORRECT,مطابق,39:72,0.25,0.25,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
40:1,40,غافر,1,467,974.0,548.5,467,974.0,548.0,CORRECT,مطابق,40:1,0.5,0.5,SURAH_HEADER_GAP_INCLUDED,بداية السورة تضم فاصل العنوان والبسملة ضمن منطقة الآية,False,True,يجب أن تبدأ المنطقة بعد عنوان السورة/البسملة
40:27,40,غافر,27,470,767.0,433.5,470,767.0,433.0,CORRECT,مطابق,40:27,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
40:32,40,غافر,32,470,384.0,1612.5,470,384.0,1612.0,CORRECT,مطابق,40:32,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
40:42,40,غافر,42,472,276.0,316.75,472,276.0,316.5,CORRECT,مطابق,40:42,0.25,0.25,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
40:44,40,غافر,44,472,578.5,788.5,472,578.5,788.0,CORRECT,مطابق,40:44,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
40:51,40,غافر,51,473,643.0,433.25,473,643.0,433.0,CORRECT,مطابق,40:51,0.25,0.25,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
40:58,40,غافر,58,473,47.0,1730.0,473,47.0,1729.5,CORRECT,مطابق,40:58,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
40:63,40,غافر,63,474,48.5,901.5,474,48.5,901.0,CORRECT,مطابق,40:63,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
40:64,40,غافر,64,474,805.0,1372.75,474,805.0,1372.0,CORRECT,مطابق,40:64,0.75,0.75,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
40:75,40,غافر,75,475,883.5,1493.75,475,883.5,1493.5,CORRECT,مطابق,40:75,0.25,0.25,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
40:83,40,غافر,83,476,199.0,1374.5,476,198.5,1374.0,CORRECT,مطابق,40:83,0.71,0.71,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
41:6,41,فصلت,6,477,153.0,905.25,477,153.0,905.0,CORRECT,مطابق,41:6,0.25,0.25,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
41:16,41,فصلت,16,478,850.5,1252.0,478,850.5,1251.5,CORRECT,مطابق,41:16,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
41:18,41,فصلت,18,478,421.0,1487.0,478,421.0,1487.0,CORRECT,مطابق,41:18,0.0,0.0,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
41:22,41,فصلت,22,479,45.5,438.5,479,46.0,438.0,CORRECT,مطابق,41:22,0.71,0.71,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
41:23,41,فصلت,23,479,807.5,674.0,479,807.0,674.0,CORRECT,مطابق,41:23,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
41:26,41,فصلت,26,479,799.5,1264.0,479,799.5,1263.5,CORRECT,مطابق,41:26,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
41:29,41,فصلت,29,479,45.75,1735.0,479,46.0,1735.0,CORRECT,مطابق,41:29,0.25,0.25,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
41:38,41,فصلت,38,480,46.5,1727.25,480,100.0,1729.0,NON_AYAH_SYMBOL_OR_BAD_CENTER,رمز غير علامة آية أو مركز غير صحيح,41:38,53.53,53.53,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,True,False,مرجح: التقط رمز السجدة بدل دائرة رقم الآية
41:44,41,فصلت,44,481,547.5,1375.0,481,547.0,1375.0,CORRECT,مطابق,41:44,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
41:49,41,فصلت,49,482,936.25,666.5,482,936.0,666.0,CORRECT,مطابق,41:49,0.56,0.56,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
42:7,42,الشورى,7,483,907.0,1258.5,483,907.0,1258.0,CORRECT,مطابق,42:7,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
42:17,42,الشورى,17,485,698.25,433.5,485,698.0,433.0,CORRECT,مطابق,42:17,0.56,0.56,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
42:19,42,الشورى,19,485,49.0,785.75,485,49.0,785.5,CORRECT,مطابق,42:19,0.25,0.25,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
42:20,42,الشورى,20,485,829.5,1139.5,485,829.5,1139.0,CORRECT,مطابق,42:20,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
42:25,42,الشورى,25,486,735.0,786.25,486,735.0,786.0,CORRECT,مطابق,42:25,0.25,0.25,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
42:29,42,الشورى,29,486,539.5,1493.5,486,539.0,1493.0,CORRECT,مطابق,42:29,0.71,0.71,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
42:34,42,الشورى,34,487,329.5,308.75,487,329.5,308.5,CORRECT,مطابق,42:34,0.25,0.25,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
43:1,43,الزخرف,1,489,975.0,794.75,489,975.0,794.5,CORRECT,مطابق,43:1,0.25,0.25,SURAH_HEADER_GAP_INCLUDED,بداية السورة تضم فاصل العنوان والبسملة ضمن منطقة الآية,False,True,يجب أن تبدأ المنطقة بعد عنوان السورة/البسملة
43:8,43,الزخرف,8,489,46.5,1385.25,489,46.0,1385.0,CORRECT,مطابق,43:8,0.56,0.56,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
43:9,43,الزخرف,9,489,602.0,1620.5,489,602.0,1620.0,CORRECT,مطابق,43:9,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
43:24,43,الزخرف,24,491,549.0,431.0,491,549.0,430.5,CORRECT,مطابق,43:24,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
43:28,43,الزخرف,28,491,113.0,783.5,491,113.0,783.0,CORRECT,مطابق,43:28,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
43:30,43,الزخرف,30,491,159.0,1019.25,491,159.0,1019.0,CORRECT,مطابق,43:30,0.25,0.25,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
43:60,43,الزخرف,60,493,44.5,1732.75,493,44.5,1732.5,CORRECT,مطابق,43:60,0.25,0.25,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
43:63,43,الزخرف,63,494,49.5,431.5,494,49.5,431.0,CORRECT,مطابق,43:63,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
43:64,43,الزخرف,64,494,50.5,548.5,494,50.0,548.0,CORRECT,مطابق,43:64,0.71,0.71,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
43:65,43,الزخرف,65,494,635.5,784.5,494,635.5,784.0,CORRECT,مطابق,43:65,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
43:77,43,الزخرف,77,495,138.5,305.25,495,138.5,305.0,CORRECT,مطابق,43:77,0.25,0.25,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
43:86,43,الزخرف,86,495,522.5,1484.25,495,523.0,1484.0,CORRECT,مطابق,43:86,0.56,0.56,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
44:10,44,الدخان,10,496,296.0,1022.5,496,296.0,1022.0,CORRECT,مطابق,44:10,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
44:13,44,الدخان,13,496,193.75,1257.75,496,194.0,1257.5,CORRECT,مطابق,44:13,0.35,0.35,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
44:17,44,الدخان,17,496,44.5,1611.5,496,44.5,1611.0,CORRECT,مطابق,44:17,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
44:18,44,الدخان,18,496,44.5,1729.25,496,44.0,1729.0,CORRECT,مطابق,44:18,0.56,0.56,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
44:22,44,الدخان,22,497,468.5,311.75,497,468.5,311.5,CORRECT,مطابق,44:22,0.25,0.25,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
44:34,44,الدخان,34,497,648.5,1255.5,497,648.5,1255.0,CORRECT,مطابق,44:34,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
44:39,44,الدخان,39,497,42.0,1727.0,497,42.0,1727.0,CORRECT,مطابق,44:39,0.0,0.0,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
