verse_key,surah_number,surah_name_ar,ayah_number,verified_end_page,verified_end_x,verified_end_y,stored_page,stored_end_x,stored_end_y,endpoint_status,endpoint_status_ar,stored_nearest_verified_verse,same_page_distance_px,nearest_marker_distance_px,start_status,start_status_ar,requires_endpoint_fix,requires_start_geometry_fix,notes_ar
37:72,37,الصافات,72,448,882.0,1492.25,448,882.0,1492.0,CORRECT,مطابق,37:72,0.25,0.25,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:73,37,الصافات,73,448,48.0,1492.5,448,48.0,1492.0,CORRECT,مطابق,37:73,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:74,37,الصافات,74,448,533.0,1609.75,448,533.0,1609.5,CORRECT,مطابق,37:74,0.25,0.25,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
37:75,37,الصافات,75,448,820.5,1727.75,448,820.5,1727.5,CORRECT,مطابق,37:75,0.25,0.25,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:76,37,الصافات,76,448,48.0,1728.0,448,47.5,1727.5,CORRECT,مطابق,37:76,0.71,0.71,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:77,37,الصافات,77,449,626.0,76.5,449,626.0,78.5,CORRECT,مطابق,37:77,2.0,2.0,PAGE_START_OK_APPROX_TOP_LINE,بداية صفحة سليمة مع إحداثي علوي تقريبي,False,False,
37:78,37,الصافات,78,449,153.5,76.25,449,153.5,78.5,CORRECT,مطابق,37:78,2.25,2.25,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:79,37,الصافات,79,449,700.75,193.75,449,700.5,193.5,CORRECT,مطابق,37:79,0.35,0.35,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:80,37,الصافات,80,449,129.5,193.5,449,129.0,193.0,CORRECT,مطابق,37:80,0.71,0.71,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:81,37,الصافات,81,449,685.5,311.5,449,685.0,311.0,CORRECT,مطابق,37:81,0.71,0.71,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:82,37,الصافات,82,449,223.25,311.5,449,223.0,311.0,CORRECT,مطابق,37:82,0.56,0.56,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:83,37,الصافات,83,449,746.5,428.75,449,746.5,428.5,CORRECT,مطابق,37:83,0.25,0.25,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:84,37,الصافات,84,449,254.0,429.5,449,253.5,429.0,CORRECT,مطابق,37:84,0.71,0.71,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:85,37,الصافات,85,449,648.5,547.5,449,648.5,547.0,CORRECT,مطابق,37:85,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:86,37,الصافات,86,449,47.0,547.5,449,47.0,547.0,CORRECT,مطابق,37:86,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:87,37,الصافات,87,449,583.0,665.5,449,583.0,665.0,CORRECT,مطابق,37:87,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
37:88,37,الصافات,88,449,47.0,665.0,449,47.0,665.0,CORRECT,مطابق,37:88,0.0,0.0,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:89,37,الصافات,89,449,767.5,782.75,449,767.5,782.0,CORRECT,مطابق,37:89,0.75,0.75,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
37:90,37,الصافات,90,449,368.5,782.75,449,368.5,782.5,CORRECT,مطابق,37:90,0.25,0.25,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:91,37,الصافات,91,449,777.25,900.5,449,777.0,900.0,CORRECT,مطابق,37:91,0.56,0.56,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:92,37,الصافات,92,449,405.5,900.5,449,405.5,900.0,CORRECT,مطابق,37:92,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:93,37,الصافات,93,449,917.5,1018.25,449,918.0,1018.0,CORRECT,مطابق,37:93,0.56,0.56,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:94,37,الصافات,94,449,545.0,1018.25,449,545.0,1018.0,CORRECT,مطابق,37:94,0.25,0.25,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:95,37,الصافات,95,449,47.0,1018.5,449,47.0,1018.0,CORRECT,مطابق,37:95,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:96,37,الصافات,96,449,537.5,1135.5,449,537.0,1135.0,CORRECT,مطابق,37:96,0.71,0.71,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
37:97,37,الصافات,97,449,858.0,1254.25,449,858.0,1254.0,CORRECT,مطابق,37:97,0.25,0.25,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:98,37,الصافات,98,449,47.0,1254.0,449,47.0,1254.0,CORRECT,مطابق,37:98,0.0,0.0,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:99,37,الصافات,99,449,513.0,1371.5,449,513.0,1371.0,CORRECT,مطابق,37:99,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
37:100,37,الصافات,100,449,47.0,1371.5,449,47.0,1371.0,CORRECT,مطابق,37:100,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:101,37,الصافات,101,449,644.0,1489.5,449,644.0,1489.0,CORRECT,مطابق,37:101,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
37:102,37,الصافات,102,449,47.0,1724.75,449,47.0,1724.5,CORRECT,مطابق,37:102,0.25,0.25,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:103,37,الصافات,103,450,524.5,80.75,450,524.5,80.5,CORRECT,مطابق,37:103,0.25,0.25,PAGE_START_OK_APPROX_TOP_LINE,بداية صفحة سليمة مع إحداثي علوي تقريبي,False,False,
37:104,37,الصافات,104,450,48.5,80.5,450,48.0,80.5,CORRECT,مطابق,37:104,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:105,37,الصافات,105,450,108.5,198.5,450,108.0,198.0,CORRECT,مطابق,37:105,0.71,0.71,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
37:106,37,الصافات,106,450,613.5,316.75,450,613.0,316.5,CORRECT,مطابق,37:106,0.56,0.56,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:107,37,الصافات,107,450,160.0,316.5,450,160.0,316.0,CORRECT,مطابق,37:107,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:108,37,الصافات,108,450,745.5,434.5,450,745.5,434.0,CORRECT,مطابق,37:108,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:109,37,الصافات,109,450,310.5,434.25,450,310.5,434.0,CORRECT,مطابق,37:109,0.25,0.25,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:110,37,الصافات,110,450,818.0,552.5,450,818.0,552.0,CORRECT,مطابق,37:110,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:111,37,الصافات,111,450,213.0,553.25,450,213.0,553.0,CORRECT,مطابق,37:111,0.25,0.25,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:112,37,الصافات,112,450,525.0,670.75,450,525.0,670.5,CORRECT,مطابق,37:112,0.25,0.25,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:113,37,الصافات,113,450,233.25,788.5,450,233.0,788.0,CORRECT,مطابق,37:113,0.56,0.56,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:114,37,الصافات,114,450,692.0,906.75,450,692.0,906.0,CORRECT,مطابق,37:114,0.75,0.75,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:115,37,الصافات,115,450,893.5,1024.5,450,893.5,1024.0,CORRECT,مطابق,37:115,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:116,37,الصافات,116,450,250.5,1025.0,450,250.5,1024.5,CORRECT,مطابق,37:116,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:117,37,الصافات,117,450,643.5,1142.25,450,643.5,1142.0,CORRECT,مطابق,37:117,0.25,0.25,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:118,37,الصافات,118,450,48.5,1142.75,450,48.0,1142.5,CORRECT,مطابق,37:118,0.56,0.56,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:119,37,الصافات,119,450,394.75,1260.5,450,394.5,1260.0,CORRECT,مطابق,37:119,0.56,0.56,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
37:120,37,الصافات,120,450,836.0,1378.75,450,836.0,1378.0,CORRECT,مطابق,37:120,0.75,0.75,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:121,37,الصافات,121,450,168.0,1378.5,450,168.0,1378.0,CORRECT,مطابق,37:121,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:122,37,الصافات,122,450,603.5,1496.5,450,603.5,1496.0,CORRECT,مطابق,37:122,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:123,37,الصافات,123,450,48.5,1496.5,450,48.5,1496.0,CORRECT,مطابق,37:123,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:124,37,الصافات,124,450,604.0,1614.25,450,604.0,1614.0,CORRECT,مطابق,37:124,0.25,0.25,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
37:125,37,الصافات,125,450,889.0,1732.5,450,889.0,1732.0,CORRECT,مطابق,37:125,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:126,37,الصافات,126,450,48.25,1732.5,450,48.0,1732.0,CORRECT,مطابق,37:126,0.56,0.56,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:127,37,الصافات,127,451,561.5,83.5,451,561.0,83.0,CORRECT,مطابق,37:127,0.71,0.71,PAGE_START_OK_APPROX_TOP_LINE,بداية صفحة سليمة مع إحداثي علوي تقريبي,False,False,
37:128,37,الصافات,128,451,45.5,83.0,451,45.5,82.5,CORRECT,مطابق,37:128,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:129,37,الصافات,129,451,578.5,200.25,451,578.0,200.0,CORRECT,مطابق,37:129,0.56,0.56,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
37:130,37,الصافات,130,451,113.25,199.5,451,113.5,199.0,CORRECT,مطابق,37:130,0.56,0.56,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:131,37,الصافات,131,451,570.0,318.25,451,569.5,318.0,CORRECT,مطابق,37:131,0.56,0.56,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:132,37,الصافات,132,451,45.5,317.75,451,45.5,317.0,CORRECT,مطابق,37:132,0.75,0.75,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:133,37,الصافات,133,451,606.0,434.5,451,606.0,434.0,CORRECT,مطابق,37:133,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
37:134,37,الصافات,134,451,45.5,435.25,451,45.5,435.0,CORRECT,مطابق,37:134,0.25,0.25,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:135,37,الصافات,135,451,617.5,552.5,451,617.0,552.0,CORRECT,مطابق,37:135,0.71,0.71,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
37:136,37,الصافات,136,451,166.5,552.0,451,167.0,551.0,CORRECT,مطابق,37:136,1.12,1.12,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:137,37,الصافات,137,451,572.5,669.75,451,572.0,669.5,CORRECT,مطابق,37:137,0.56,0.56,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:138,37,الصافات,138,451,131.5,670.5,451,132.0,670.0,CORRECT,مطابق,37:138,0.71,0.71,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:139,37,الصافات,139,451,660.75,787.5,451,661.0,787.0,CORRECT,مطابق,37:139,0.56,0.56,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:140,37,الصافات,140,451,45.5,787.5,451,45.5,787.0,CORRECT,مطابق,37:140,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:141,37,الصافات,141,451,541.0,904.5,451,541.0,904.0,CORRECT,مطابق,37:141,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
37:142,37,الصافات,142,451,45.5,904.75,451,45.5,904.0,CORRECT,مطابق,37:142,0.75,0.75,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:143,37,الصافات,143,451,443.5,1022.25,451,444.0,1022.0,CORRECT,مطابق,37:143,0.56,0.56,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
37:144,37,الصافات,144,451,908.5,1139.75,451,886.0,1139.0,CENTER_OFFSET,انحراف في مركز العلامة,37:144,22.51,22.51,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,True,False,الموضع قريب من العلامة الصحيحة لكنه منحرف أكثر من 8 بكسل
37:145,37,الصافات,145,451,221.0,1139.0,451,220.5,1139.0,CORRECT,مطابق,37:145,0.5,0.5,START_ANCHOR_WRONG_OR_MISSING,مرساة البداية خاطئة أو مفقودة,False,True,
37:146,37,الصافات,146,451,581.0,1257.0,451,581.5,1256.5,CORRECT,مطابق,37:146,0.71,0.71,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:147,37,الصافات,147,451,901.5,1374.25,451,901.5,1374.0,CORRECT,مطابق,37:147,0.25,0.25,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:148,37,الصافات,148,451,285.25,1373.75,451,285.0,1373.5,CORRECT,مطابق,37:148,0.35,0.35,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:149,37,الصافات,149,451,519.5,1491.5,451,519.0,1491.0,CORRECT,مطابق,37:149,0.71,0.71,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:150,37,الصافات,150,451,730.0,1608.5,451,730.0,1608.0,CORRECT,مطابق,37:150,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:151,37,الصافات,151,451,125.75,1609.0,451,126.0,1609.0,CORRECT,مطابق,37:151,0.25,0.25,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:152,37,الصافات,152,451,630.0,1726.75,451,630.0,1726.5,CORRECT,مطابق,37:152,0.25,0.25,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:153,37,الصافات,153,451,45.5,1726.5,451,45.5,1726.0,CORRECT,مطابق,37:153,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:154,37,الصافات,154,452,607.0,83.75,452,607.0,83.5,CORRECT,مطابق,37:154,0.25,0.25,PAGE_START_OK_APPROX_TOP_LINE,بداية صفحة سليمة مع إحداثي علوي تقريبي,False,False,
37:155,37,الصافات,155,452,323.5,84.25,452,323.5,84.0,CORRECT,مطابق,37:155,0.25,0.25,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:156,37,الصافات,156,452,945.0,201.5,452,945.0,201.0,CORRECT,مطابق,37:156,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:157,37,الصافات,157,452,309.5,201.5,452,309.0,201.0,CORRECT,مطابق,37:157,0.71,0.71,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:158,37,الصافات,158,452,43.5,319.0,452,43.5,318.5,CORRECT,مطابق,37:158,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:159,37,الصافات,159,452,581.0,437.25,452,581.0,437.0,CORRECT,مطابق,37:159,0.25,0.25,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
37:160,37,الصافات,160,452,43.5,437.25,452,43.5,437.0,CORRECT,مطابق,37:160,0.25,0.25,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:161,37,الصافات,161,452,580.5,554.5,452,580.5,554.0,CORRECT,مطابق,37:161,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
37:162,37,الصافات,162,452,43.5,554.5,452,43.5,554.0,CORRECT,مطابق,37:162,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:163,37,الصافات,163,452,578.5,672.0,452,578.5,671.5,CORRECT,مطابق,37:163,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
37:164,37,الصافات,164,452,43.5,671.5,452,43.5,671.0,CORRECT,مطابق,37:164,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:165,37,الصافات,165,452,580.0,789.5,452,580.0,789.0,CORRECT,مطابق,37:165,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
37:166,37,الصافات,166,452,43.5,789.5,452,43.5,789.0,CORRECT,مطابق,37:166,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:167,37,الصافات,167,452,625.5,907.0,452,625.5,906.5,CORRECT,مطابق,37:167,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
37:168,37,الصافات,168,452,43.5,907.25,452,43.5,907.0,CORRECT,مطابق,37:168,0.25,0.25,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:169,37,الصافات,169,452,627.0,1025.0,452,627.0,1024.5,CORRECT,مطابق,37:169,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
37:170,37,الصافات,170,452,134.5,1025.25,452,134.5,1025.0,CORRECT,مطابق,37:170,0.25,0.25,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:171,37,الصافات,171,452,501.0,1142.5,452,500.5,1142.0,CORRECT,مطابق,37:171,0.71,0.71,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:172,37,الصافات,172,452,43.5,1142.5,452,43.5,1142.0,CORRECT,مطابق,37:172,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:173,37,الصافات,173,452,640.25,1260.25,452,640.5,1260.0,CORRECT,مطابق,37:173,0.35,0.35,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
37:174,37,الصافات,174,452,217.5,1260.0,452,217.0,1259.5,CORRECT,مطابق,37:174,0.71,0.71,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:175,37,الصافات,175,452,776.5,1378.0,452,776.5,1377.5,CORRECT,مطابق,37:175,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:176,37,الصافات,176,452,359.5,1377.75,452,359.5,1377.0,CORRECT,مطابق,37:176,0.75,0.75,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:177,37,الصافات,177,452,654.0,1495.0,452,654.0,1494.5,CORRECT,مطابق,37:177,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:178,37,الصافات,178,452,191.0,1495.0,452,191.0,1495.0,CORRECT,مطابق,37:178,0.0,0.0,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:179,37,الصافات,179,452,772.5,1612.5,452,772.5,1612.0,CORRECT,مطابق,37:179,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:180,37,الصافات,180,452,43.5,1612.5,452,43.5,1612.0,CORRECT,مطابق,37:180,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
37:181,37,الصافات,181,452,645.0,1730.5,452,645.0,1730.0,CORRECT,مطابق,37:181,0.5,0.5,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
37:182,37,الصافات,182,452,43.5,1730.5,452,43.5,1730.0,CORRECT,مطابق,37:182,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
38:1,38,ص,1,453,638.5,315.75,453,638.5,315.0,CORRECT,مطابق,38:1,0.75,0.75,SURAH_START_OK_SINGLE_LINE,بداية سورة أحادية السطر سليمة,False,False,
38:2,38,ص,2,453,37.0,315.5,453,37.0,315.0,CORRECT,مطابق,38:2,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
38:3,38,ص,3,453,167.5,433.75,453,167.5,433.0,CORRECT,مطابق,38:3,0.75,0.75,START_ANCHOR_OK_EXTRA_BLANK_TAIL_RECT,المرساة صحيحة لكن يوجد مستطيل زائد فوق فراغ قبل السطر التالي,False,True,احذف أول مستطيل الفارغ وابدأ من يمين السطر التالي
38:4,38,ص,4,453,150.75,551.25,453,151.0,551.0,CORRECT,مطابق,38:4,0.35,0.35,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
38:5,38,ص,5,453,415.0,663.5,453,415.0,663.0,CORRECT,مطابق,38:5,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
38:6,38,ص,6,453,217.0,787.5,453,217.0,787.0,CORRECT,مطابق,38:6,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
38:7,38,ص,7,453,360.5,905.5,453,360.0,905.0,CORRECT,مطابق,38:7,0.71,0.71,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
38:8,38,ص,8,453,214.5,1022.75,453,214.5,1022.5,CORRECT,مطابق,38:8,0.25,0.25,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
38:9,38,ص,9,453,523.0,1139.0,453,523.0,1139.0,CORRECT,مطابق,38:9,0.0,0.0,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
38:10,38,ص,10,453,493.0,1258.5,453,493.0,1258.0,CORRECT,مطابق,38:10,0.5,0.5,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
38:11,38,ص,11,453,893.0,1377.25,453,893.0,1377.0,CORRECT,مطابق,38:11,0.25,0.25,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
38:12,38,ص,12,453,37.0,1376.75,453,37.0,1376.5,CORRECT,مطابق,38:12,0.25,0.25,START_ANCHOR_OK,مرساة البداية مطابقة لعلامة الآية السابقة,False,False,
